"searchResultsLargeThumbnail href","s-image src","action href","classifiedTitle","titleIcon href","titleIcon src","searchResultsAttributeValue","searchResultsAttributeValue 2","classified-price-container","searchResultsDateValue","searchResultsDateValue 2","searchResultsLocationValue"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-fethiyede-merkezi-konumda-kiralik-2-plus1-genis-daire-1293184984/detay","https://i0.shbdn.com/photos/18/49/84/lthmb_12931849849fs.jpg","https://www.sahibinden.com/kiralik?pagingOffset=200&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","FETHİYEDE MERKEZİ KONUMDA KİRALIK 2+1 GENİŞ DAİRE","https://realtymaisgayrimenkul.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","110","2+1","21.000 TL","10 Mart","2026","AtaevlerFethiye Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-nilufer-harmony-towers-2-plus1-esyasiz-kiralik-daire-1302370639/detay","https://i0.shbdn.com/photos/37/06/39/lthmb_1302370639ck9.jpg","https://www.sahibinden.com/kiralik?pagingOffset=200&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","NİLÜFER HARMONY TOWERS 2+1 EŞYASIZ KİRALIK DAİRE","https://solmazyilmazgayrimenkul.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","160","2+1","45.000 TL","13 Mart","2026","BeşevlerOdunluk Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-kr.prime-dan-balat-erkilic-loftta-kiralik-esyali-1-plus1-daire-1301762527/detay","https://i0.shbdn.com/photos/76/25/27/lthmb_13017625278s2.jpg","https://www.sahibinden.com/kiralik?pagingOffset=200&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","KR.PRIME'dan BALAT ERKILIÇ LOFTTA KİRALIK EŞYALI 1+1 DAİRE","https://krprime.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","45","1+1","23.500 TL","10 Mart","2026","AtaevlerBalat Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-sahibinden-kiralik-balat-life-sitesi-1298913089/detay","https://i0.shbdn.com/photos/91/30/89/lthmb_1298913089xe3.jpg","https://www.sahibinden.com/kiralik?pagingOffset=200&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","Sahibinden Kiralik BALAT LIFE SİTESİ","","","205","3.5+1","75.000 TL","12 Mart","2026","AtaevlerBalat Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-kr-gold-dan-gumustepe-de-zeno-loca-da-1-plus1-luks-kiralik-daire-1304535634/detay","https://i0.shbdn.com/photos/53/56/34/lthmb_1304535634c90.jpg","https://www.sahibinden.com/kiralik?pagingOffset=200&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","KR GOLD'DAN GÜMÜŞTEPE'DE ZENO LOCA'DA 1+1 LÜKS KİRALIK DAİRE","https://krgoldgayrimenkul.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","95","1+1","42.000 TL","10 Mart","2026","BeşevlerGümüştepe Mh."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-central-balat-yuksek-kat-ses-yalitimli-kiralik-2-plus1-1304528769/detay","https://i0.shbdn.com/photos/52/87/69/lthmb_130452876949a.jpg","https://www.sahibinden.com/kiralik?pagingOffset=200&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","CENTRAL BALAT YÜKSEK KAT SES YALITIMLI KİRALIK 2+1","https://mustafaferik.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","115","2+1","35.000 TL","10 Mart","2026","AtaevlerAhmet Yesevi Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-nilufer-balat-merkez-de-3-plus1-kiralik-ferah-daire-1301719325/detay","https://i0.shbdn.com/photos/71/93/25/lthmb_1301719325vlx.jpg","https://www.sahibinden.com/kiralik?pagingOffset=200&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","Nilüfer Balat Merkez'de 3+1 Kiralık Ferah Daire","https://rwjivagayrimenkul.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","145","3+1","55.000 TL","10 Mart","2026","AtaevlerBalat Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-camlica-gumustepe-3-plus1-arakat-net-130m2-sifir-dairehavuzlu-site-1304494862/detay","https://i0.shbdn.com/photos/49/48/62/lthmb_1304494862t6z.jpg","https://www.sahibinden.com/kiralik?pagingOffset=200&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","ÇAMLICA GÜMÜŞTEPE 3+1 ARAKAT NET: 130M2 SIFIR DAİREHAVUZLU SİTE","https://loyaltyrealestate.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","206","3+1","47.000 TL","09 Mart","2026","BeşevlerÇamlıca Mh."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-gumustepe-de-mustakil-5-plus1-kiralik-villa-1301689809/detay","https://i0.shbdn.com/photos/68/98/09/lthmb_1301689809omo.jpg","https://www.sahibinden.com/kiralik?pagingOffset=200&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","GÜMÜŞTEPE'DE MÜSTAKİL 5+1 KİRALIK VİLLA","https://siriusgayrimenkul.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","346","5+1","160.000 TL","09 Mart","2026","BeşevlerGümüştepe Mh."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-genis-acik-otopark-ferah-21-var-kiralik-merkeze-5-dk-sb2f-846776110/detay","","https://www.sahibinden.com/kiralik?pagingOffset=200&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","Geniş Açık Otopark Ferah 2+1 Var Kiralık Merkeze 5 dk Uzaklıkta","https://loyaltyrealestate.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","110","2+1","40.000 TL","11 Mart","2026","BeşevlerÇamlıca Mh."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-besevlerde-tek-kisilik-esyali-mustakil-aciklamayi-okuyunuz-1233901368/detay","https://i0.shbdn.com/photos/90/13/68/lthmb_1233901368m4y.jpg","https://www.sahibinden.com/kiralik?pagingOffset=200&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","BEŞEVLERDE TEK KİŞİLİK EŞYALI MUSTAKİL( Açıklamayı okuyunuz)","","","150","Stüdyo (1+0)","7.500 TL","09 Mart","2026","BeşevlerKonak Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-besevler-konak-da-3-plus1-165-m2-muhtesem-sehir-manzarali-1298487167/detay","https://i0.shbdn.com/photos/48/71/67/lthmb_1298487167ac6.jpg","https://www.sahibinden.com/kiralik?pagingOffset=200&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","BEŞEVLER KONAK DA .... 3+1 165 M2 .... MUHTEŞEM ŞEHİR MANZARALI","https://garantiligayrimenkul.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","165","3+1","25.000 TL","10 Mart","2026","BeşevlerKonak Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-lookhause-nilufer-bahcesehir-kolejine-komsu-4-plus1-kiralik-daire-1301670912/detay","https://i0.shbdn.com/photos/67/09/12/lthmb_1301670912h9n.jpg","https://www.sahibinden.com/kiralik?pagingOffset=200&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","LOOKHAUSE NİLÜFER BAHÇEŞEHİR KOLEJİNE KOMŞU 4+1 KİRALIK DAİRE","https://lookhausegayrimenkul.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","198","4+1","60.000 TL","09 Mart","2026","AtaevlerBalat Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-idenova-dan-besevler-konak-kiralik-ara-kat-3-plus1-daire-1304460112/detay","https://i0.shbdn.com/photos/46/01/12/lthmb_1304460112n2l.jpg","https://www.sahibinden.com/kiralik?pagingOffset=200&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","İDENOVA'dan Beşevler Konak KİRALIK ara kat 3+1 Daire","https://idenova.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","160","3+1","45.000 TL","09 Mart","2026","BeşevlerKonak Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-besevler-konak-mahallesinde-2-plus1-kiralik-arakat-daire-1304457024/detay","https://i0.shbdn.com/photos/45/70/24/lthmb_1304457024frd.jpg","https://www.sahibinden.com/kiralik?pagingOffset=200&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","BEŞEVLER KONAK MAHALLESİNDE 2+1 KİRALIK ARAKAT DAİRE","https://dialognetgayrimenkul.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","100","2+1","26.500 TL","09 Mart","2026","BeşevlerKonak Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-gumustepe-de-4-plus1-kendine-ozel-bahce-kullanimli-lux-daire-1265728171/detay","https://i0.shbdn.com/photos/72/81/71/lthmb_12657281710s7.jpg","https://www.sahibinden.com/kiralik?pagingOffset=200&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","GÜMÜŞTEPE DE 4+1 KENDİNE ÖZEL BAHÇE KULLANIMLI LÜX DAİRE","https://vvkgayrimenkul.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","450","4+1","150.000 TL","09 Mart","2026","BeşevlerGümüştepe Mh."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-sahibinden-kiralik-ev-ofis-1288666596/detay","https://i0.shbdn.com/photos/66/65/96/lthmb_1288666596zoi.jpg","https://www.sahibinden.com/kiralik?pagingOffset=200&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","SAHİBİNDEN KİRALIK EV & OFİS","","","75","1+1","26.000 TL","09 Mart","2026","AtaevlerIşıktepe Mh."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-c24-podyum-park-yakini-havuzlu-k-otoparkli-2-plus1-dubleks-1179974016/detay","https://i0.shbdn.com/photos/97/40/16/lthmb_1179974016ok1.jpg","https://www.sahibinden.com/kiralik?pagingOffset=250&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","C24-PODYUM PARK YAKINI HAVUZLU, K. OTOPARKLI, 2+1 DUBLEKS","https://ofisodakgayrimenkul.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","158","2+1","35.000 TL","09 Mart","2026","AtaevlerFethiye Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-fethiye-camlik-park-karsisi-5-plus1-dublex-kiralik-daire-1266947455/detay","https://i0.shbdn.com/photos/94/74/55/lthmb_1266947455pvz.jpg","https://www.sahibinden.com/kiralik?pagingOffset=250&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","FETHİYE ÇAMLIK PARK KARŞISI 5+1 DUBLEX KİRALIK DAİRE","https://ongemlakgayrimenkul.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","410","5.5+1","45.000 TL","09 Mart","2026","AtaevlerFethiye Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-baladium-residence-esyali-belirli-sureli-5-11-ay-arasi-kiralik-1304405897/detay","https://i0.shbdn.com/photos/40/58/97/lthmb_1304405897oc8.jpg","https://www.sahibinden.com/kiralik?pagingOffset=250&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","BALADİUM RESİDENCE EŞYALI BELİRLİ SÜRELİ 5-11 AY ARASI KİRALIK","https://dunyaemlakbursa.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","75","1+1","26.000 TL","09 Mart","2026","AtaevlerBalat Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-sahibinden-esyali-balat-1-plus1-sifir-oturuma-hazir-balkonlu-daire-1287332096/detay","https://i0.shbdn.com/photos/33/20/96/lthmb_12873320962s5.jpg","https://www.sahibinden.com/kiralik?pagingOffset=250&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","SAHİBİNDEN EŞYALI-BALAT-1+­1-SIFIR-OTURUMA HAZIR-BALKONLU DAİRE","","","65","1+1","29.000 TL","09 Mart","2026","AtaevlerBalat Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-cumhuriyet-podyumpark-civari-3-plus1-kombi-asansorlu-kiralik-daire-1286853348/detay","https://i0.shbdn.com/photos/85/33/48/lthmb_1286853348ewm.jpg","https://www.sahibinden.com/kiralik?pagingOffset=250&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","CUMHURİYET PODYUMPARK CİVARI 3+1 KOMBİ ASANSÖRLÜ KİRALIK DAİRE","https://sargiciemlak.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","110","3+1","19.500 TL","09 Mart","2026","AtaevlerCumhuriyet Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-esma-sultan-konaklari-suit-1-plus1-ultra-lux-esyali-kiralik-daire-1301624043/detay","https://i0.shbdn.com/photos/62/40/43/lthmb_1301624043f0r.jpg","https://www.sahibinden.com/kiralik?pagingOffset=250&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","ESMA SULTAN KONAKLARI SUİT 1+1 ULTRA LUX EŞYALI KİRALIK DAİRE","https://almirhaninsaat.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","67","1+1","35.000 TL","09 Mart","2026","AtaevlerBarış Mh."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-nilufer-balat-city-1-sosyal-tesisli-4-plus1-manzarali-kiralik-daire-1276850974/detay","https://i0.shbdn.com/photos/85/09/74/lthmb_12768509746l7.jpg","https://www.sahibinden.com/kiralik?pagingOffset=250&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","NİLÜFER BALAT CİTY 1 SOSYAL TESİSLİ 4+1 MANZARALI KİRALIK DAİRE","https://barisvapurcugayrimenkul.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","220","4+1","70.000 TL","09 Mart","2026","AtaevlerAhmet Yesevi Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-nilufer-gumustepede-prestijli-konumda-1-plus1-luks-loft-villa-daire-1298423466/detay","https://i0.shbdn.com/photos/42/34/66/lthmb_12984234662jh.jpg","https://www.sahibinden.com/kiralik?pagingOffset=250&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","Nilüfer Gümüştepede Prestijli Konumda 1+1 Lüks Loft Villa Daire","https://remaxarea.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","120","1+1","77.000 TL","09 Mart","2026","BeşevlerGümüştepe Mh."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-nilufer-konak-da-3-plus1.100m2-kombili-kiralik-daire-20.000tl-1304784583/detay","https://i0.shbdn.com/photos/78/45/83/lthmb_1304784583xbg.jpg","https://www.sahibinden.com/kiralik?pagingOffset=250&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","NİLÜFER KONAK DA 3+1.100M2 KOMBİLİ KİRALIK DAİRE 20.000TL","https://dagemlak.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","100","3+1","20.000 TL","11 Mart","2026","BeşevlerBeşevler Mh."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-kr-gold-dan-fatih-sultan-mehmet-bulvarinda-kiralik-3-plus1daire-ofis-1290858312/detay","https://i0.shbdn.com/photos/85/83/12/lthmb_1290858312srd.jpg","https://www.sahibinden.com/kiralik?pagingOffset=250&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","KR GOLD'DAN FATİH SULTAN MEHMET BULVARINDA KİRALIK 3+1DAİRE/OFİS","https://krgoldgayrimenkul.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","200","3+1","30.000 TL","09 Mart","2026","AtaevlerCumhuriyet Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-bursa-nilufer-camlica-da-5-plus1-kombili-asansorlu-daire-1304585334/detay","https://i0.shbdn.com/photos/58/53/34/lthmb_1304585334wno.jpg","https://www.sahibinden.com/kiralik?pagingOffset=250&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","Bursa Nilüfer Çamlıca'da 5+1 Kombili Asansörlü Daire","https://akcinemlak.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","220","5+1","55.000 TL","10 Mart","2026","BeşevlerÇamlıca Mh."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-metro-ya-yurume-mesafesinde-sifir-esyali-kiralik-1-plus1-daire-1304369375/detay","https://i0.shbdn.com/photos/36/93/75/lthmb_1304369375m0r.jpg","https://www.sahibinden.com/kiralik?pagingOffset=250&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","Metro'ya Yürüme Mesafesinde. Sıfır Eşyalı Kiralık 1+1 Daire","https://iletisimofis.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","45","1+1","23.000 TL","09 Mart","2026","BeşevlerKonak Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-nilufer-besevler-dubleks-sifir-4-plus1-kiralik-daire-1304365907/detay","https://i0.shbdn.com/photos/36/59/07/lthmb_13043659071u6.jpg","https://www.sahibinden.com/kiralik?pagingOffset=250&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","NİLÜFER BEŞEVLER DUBLEKS SIFIR 4+1 KİRALIK DAİRE","https://solmazyilmazgayrimenkul.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","267","4+1","41.000 TL","09 Mart","2026","BeşevlerBeşevler Mh."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-besevler-konak-mah-kiralik-3-plus1-dubleks-daire-1304358676/detay","https://i0.shbdn.com/photos/35/86/76/lthmb_1304358676muy.jpg","https://www.sahibinden.com/kiralik?pagingOffset=250&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","BEŞEVLER, KONAK MAH. KİRALIK 3+1 DUBLEKS DAİRE","https://elvangayrimenkul16.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","150","3+1","26.000 TL","09 Mart","2026","BeşevlerKonak Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-space-ofisden-nilufer-balat-da-full-esyali-1-plus1-rezidans-1228608042/detay","https://i0.shbdn.com/photos/60/80/42/lthmb_1228608042c10.jpg","https://www.sahibinden.com/kiralik?pagingOffset=250&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","SPACE OFİSDEN NİLÜFER BALAT DA FULL EŞYALI 1+1 REZİDANS","https://spaceofficebursa.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","85","1+1","30.000 TL","09 Mart","2026","AtaevlerAhmet Yesevi Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-konakta-kiralik-2-plus1-daire-1220756503/detay","https://i0.shbdn.com/photos/75/65/03/lthmb_1220756503a9m.jpg","https://www.sahibinden.com/kiralik?pagingOffset=250&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","KONAKTA KİRALIK 2+1 DAİRE","https://bursaeksperemlak.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","120","2+1","16.000 TL","09 Mart","2026","BeşevlerKonak Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-nilufer-gumustepede-4-plus1-net-230-m2-kiralik-sifir-dubleks-daire-1304347278/detay","https://i0.shbdn.com/photos/34/72/78/lthmb_1304347278u4u.jpg","https://www.sahibinden.com/kiralik?pagingOffset=250&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","Nilüfer Gümüştepede 4+1 Net 230 m2 Kiralık Sıfır Dubleks Daire","https://coldwellbankersilvergayrimenkul.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","427","4+1","95.000 TL","09 Mart","2026","BeşevlerGümüştepe Mh."
